"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11095","verifySuccessfulNavigationToLinkedinProfile","Functional UI Suite","Sun Sep 07 15:01:24 UTC 2025","broken","Sun Sep 07 15:01:35 UTC 2025","tests.ui.ContactTests","UITest","tests.ui.ContactTests","verifySuccessfulNavigationToLinkedinProfile"
"","1526","verifySuccessfulNavigationToWhatsApp","Functional UI Suite","Sun Sep 07 15:01:37 UTC 2025","passed","Sun Sep 07 15:01:39 UTC 2025","tests.ui.ContactTests","UITest","tests.ui.ContactTests","verifySuccessfulNavigationToWhatsApp"
"","1475","verifySuccessfulNavigationToGithubProfile","Functional UI Suite","Sun Sep 07 15:01:36 UTC 2025","passed","Sun Sep 07 15:01:37 UTC 2025","tests.ui.ContactTests","UITest","tests.ui.ContactTests","verifySuccessfulNavigationToGithubProfile"
